"","salary","Age","MP","FG","X3P","FT","DRB","AST","PTS","PER","TSpct","ORBpct","DRBpct","TRBpct","ASTpct","STLpct","BLKpct","TOVpct","USGpct","OWS","DWS","OBPM","DBPM","VORP","Weight","Height","possGain","possLost","FGM","X3M","FTM","PositionC","PositionPF","PositionPG","PositionSF","PositionSG","starter1"
"Paul Reed",14.3935953111546,-0.838250259363189,-1.44185673122387,0.8754687373539,-1.19321705476902,0.0206192872027356,0.111703989580001,0.0363676441708748,1.41098697371026,3.10906095886099,0.449800921928216,0.539714633618128,0.391595260244014,0.500081084483013,0.156776501904926,0.693147180559945,0.131028262406404,0.163818085229395,-0.452508576302753,0.231801614057324,-0.7050276817078,-0.16345034970869,2.08942846654121,0.127833371509885,-0.250853539978775,0.799296957342123,0.305381649551182,-0.973133442660068,-1.27081540407162,-1.37482366248867,0.0625203569813339,1,0,0,0,0,0
"Payton Pritchard",14.6216292171834,-0.35311371136701,-0.480090522935407,1.19392246847243,0.23247455303542,0.0307716586667537,0.119801199812621,0.169899036795397,1.97408102602201,2.77258872223978,0.456158222423682,0.14051128673394,0.260455259751567,0.242796489215604,0.348667509715031,0.197359434158495,0.0165293019512105,0.17730901497041,-0.107523981453757,0.298492988555997,-0.196899622819295,0.873643739652462,0.0702360458822945,0.182321556793955,-0.863625546033797,-1.64149852273243,0.133531392624523,-1.19667276986733,-0.570099776191744,-0.0438460086486367,0,0,0,1,0,0,0
"Precious Achiuwa",14.8593709465786,-0.838250259363189,0.510217185042602,1.52605630349505,-0.425536958258938,0.10848064299407,0.34294475112683,0.0969922659873097,2.31253542384721,2.61739583283408,0.407463110770838,0.318453731118535,0.468625269275614,0.450248710735138,0.131996472906439,0.182321556793955,0.0738698485664555,0.20375683751402,-0.125681065393178,0.220240791656248,0.717730883180013,-0.661255512602043,-0.434562059282434,0.0870113769896297,0.361918466076248,0.494197522332804,0.3666252747919,0.144563193376221,0.0568563119113065,-0.576237070184651,0.20359895524124,1,0,0,0,0,0
"Quentin Grimes",14.6383693450459,-1.08081853336128,-0.774424738483811,1.1314021114911,0.451811723466873,0.0307716586667537,0.127833371509885,0.088553397341445,1.94591014905531,2.45958884180371,0.447885823992117,0.129211731480006,0.238995208731798,0.218552877605611,0.160266906844694,0.31015492830384,0.0456105112520523,0.187309098304994,-0.743021919333485,0.231801614057324,-0.501776458152398,-0.329385404006474,0.647148166070557,0.127833371509885,-0.250853539978775,-0.726200217704471,0.182321556793955,-0.675081006383724,-0.570099776191744,0.22234952211937,0.0317486983145803,0,0,0,0,1,0
"R.J. Hampton",14.6963150349077,-1.32338680735937,0.0694705648367873,1.30833281965018,-0.206199787827486,0.117783035656383,0.219500560035709,0.208217901097534,2.15176220325946,2.2512917986065,0.392717535285662,0.0707155247983977,0.304075882227457,0.24578602806397,0.296842441850445,0.226773319364788,0.0263173083173734,0.25619140536041,-0.143838149332599,0.116171431762042,-0.298525234596996,-1.49093078409096,-0.0739919841647703,0.0444517625708338,-1.68065488744049,-0.726200217704471,0.170345365747239,-0.0789761338310364,-0.0537829977539382,-0.17694377403264,0.176930708159078,0,0,0,0,1,0
"Raul Neto",14.7170896016926,0.859727658623436,0.0288538152785928,1.3609765531356,-0.754542713906117,0.117783035656383,0.143706720666175,0.252342706006472,2.14006616349627,2.59525470695687,0.430482871083452,0.0463240716742384,0.234647375795694,0.187397709825815,0.384107079573352,0.31015492830384,0.00664454271866851,0.245296355955343,-0.143838149332599,0.237532288766309,-0.603402069930099,-0.868674330474273,-0.362448044258902,0.0702042586732486,-1.47639755208882,-1.33639908772311,0.133531392624523,-0.37702857010738,-0.422580696638085,-0.642785952876653,0.0923733201310151,0,0,1,0,0,0
"Rayjon Tucker",14.458486446036,-0.35311371136701,-1.75636210280287,0.78845736036427,-0.425536958258938,0.099090902644231,0.0870113769896297,0.169899036795397,1.64865862558738,2.92852352386054,0.625403528473426,0.184474410155056,0.187816076111595,0.20930781946156,0.31491522291014,0.399386062031782,0,0.141499562273699,-2.05033196297178,0.214409871345455,-1.31478135237401,1.12254632109914,0.863490211141156,0.111703989580001,-0.29170500704911,-1.03129965271379,0.182321556793955,-1.42021209707458,-1.4552142535137,-1.30827477979667,0.121360857004267,0,0,0,0,1,0
"Reggie Bullock",16.1193748324567,1.10229593262152,0.758857557338037,1.38629436111989,1.0001546495455,0.0606246218164348,0.248279524585752,0.105360515657826,2.26176309847379,2.32238772029023,0.443402947448557,0.0787155674654739,0.289746056672632,0.236790465155392,0.117555788751645,0.182321556793955,0.0230652729309962,0.132781111233818,-1.06984943024306,0.265703165733006,0.616105271402312,-0.453836694729812,-0.00187796914123819,0.127833371509885,-0.455110875330449,-0.116001347685833,0.170345365747239,-0.675081006383724,-0.0537829977539379,1.02093611442339,0.0317486983145803,0,0,0,1,0,1
"Reggie Jackson",16.2327859089045,1.34486420661961,1.35713130083036,2.00148000021012,1.10982323476123,0.171850256926659,0.248279524585752,0.367724780125317,2.87919845729804,2.57261223020711,0.3974329364109,0.0747235461959366,0.247634571322505,0.20930781946156,0.407508009737965,0.197359434158495,0.0165293019512105,0.211880359035499,1.52661357309411,0.0900261516577196,0.616105271402312,-0.412352931155367,-1.15570220951776,0.0531098253139483,-0.332556474119445,-1.33639908772311,0.182321556793955,0.964207393136167,1.97460434610887,1.61987605865141,0.121360857004268,0,0,0,0,1,1
"Richaun Holmes",16.2327859089045,0.617159384625346,-0.377999774045891,1.68639895357023,-1.30288563998475,0.154150679827258,0.374693449441411,0.0969922659873097,2.43361335540045,2.9338568698359,0.524136637825663,0.337087810663428,0.489103800619155,0.479027675285181,0.130202750452412,0.135801541159062,0.104360015324243,0.249980205267769,-0.61592233175754,0.330241686870577,-0.501776458152398,0.00248470458909412,-0.0739919841647703,0.135801541159062,0.770433136779596,1.10439639235144,0.395895657092014,0.666154956859823,-0.828258165410647,-1.37482366248867,0.121360857004267,1,0,0,0,0,1
"Ricky Rubio",15.5825774937686,1.34486420661961,-0.524137741206287,1.68639895357023,0.561480308682599,0.23967285326542,0.28995222098632,0.476924072090309,2.64617479738412,2.70805020110221,0.3974329364109,0.0707155247983977,0.328173433806518,0.266466233301508,0.535069235375984,0.374693449441411,0.0198026272961797,0.285178942233662,1.03637230672975,0.19074012725955,0.00635160073610648,-0.246417876857582,0.863490211141156,0.143706720666175,-1.06788288138547,-1.33639908772311,0.251314428280906,1.26225982941251,1.16324940856375,0.821289466347387,0.121360857004267,0,0,1,0,0,0
"RJ Barrett",16.2043316023832,-1.08081853336128,1.46004536221092,2.07944154167984,0.890486064329778,0.355632734360289,0.368423836427815,0.245122458032985,3.04452243772342,2.68784749378469,0.412771683290603,0.117783035656383,0.355572407994632,0.2981235531722,0.265975793869918,0.151549898127201,0.0230652729309962,0.180653499693258,1.52661357309411,0.202645029765869,0.819356494957714,0.0439684681635407,-0.939360164447165,0.119801199812621,-0.0874476716974355,-0.116001347685833,0.217412876605225,0.815181174997995,2.0483638858857,1.08748499711539,0.437213806422745,0,0,0,1,0,1
"Robert Covington",16.3004172077523,1.34486420661961,0.80592358807608,1.3609765531356,0.671148893898326,0.0800427076735364,0.355765439555892,0.113659318472521,2.2512917986065,2.59525470695687,0.452348694007015,0.132992454319912,0.419145212012245,0.35054935051205,0.130202750452412,0.387115969439968,0.136859182717197,0.221542269947236,-1.03353526236422,0.243230309880947,1.02260771851312,-0.495320458304258,1.22406028625882,0.189868762429337,-0.29170500704911,0.189098087323485,0.414943852062708,0.517128738721651,-0.164422307419182,0.55509393557938,0.0625203569813339,0,1,0,0,0,1
"Robert Williams",16.1857542994321,-0.35311371136701,0.623834308806742,1.68639895357023,-1.30288563998475,0.10848064299407,0.417513446624339,0.169899036795397,2.39789527279837,3.13983261752775,0.556754555654391,0.488156823953278,0.447718584456301,0.513874406615349,0.180957300102141,0.241162056816888,0.20430046351273,0.237440856015034,-1.39667694115263,0.502091943797236,2.54699189517863,1.16403008467358,2.23365649658828,0.349375641457121,0.852136070920266,0.494197522332804,0.693147180559945,0.0700500843071356,-1.08641655462955,-1.44137254518068,0.121360857004267,1,0,0,0,0,1
"Robin Lopez",14.88223684857,1.83000075461579,-1.01400867337776,1.41098697371026,-1.19321705476902,0.0896121586896871,0.135801541159062,0.130053128248198,2.09186406167839,2.68784749378469,0.451075619360217,0.408334550536117,0.243324219821383,0.347857558846338,0.258107932669304,0.0357180826020792,0.0861776962410524,0.285178942233662,-0.0530527296354953,0.226037909340574,-1.1115301288186,-0.827190566899827,-1.0114741794707,0.0786431273191131,2.649600622015,1.71459526237008,0.305381649551182,-0.0044630247619507,-0.791378395522232,-1.37482366248867,0.176930708159078,1,0,0,0,0,0
"Romeo Langford",15.5443758422815,-0.838250259363189,-0.793360925777834,0.993251773010283,-0.644874128690391,0.0507723253734231,0.135801541159062,0.0363676441708748,1.70474809223843,2.32238772029023,0.418710334858185,0.170033726000261,0.258329860439253,0.254701391721922,0.0729387232628379,0.226773319364788,0.0614086281286434,0.132781111233818,-1.14247776600074,0.214409871345455,-0.400150846374697,-0.785706803325381,0.71926218109409,0.111703989580001,-0.00574473755676584,-0.421100782695152,0.182321556793955,-1.3456989880055,-0.828258165410647,-0.642785952876653,0.121360857004268,0,0,0,0,1,0
"Royce O'Neale",16.0347140420193,0.617159384625346,1.44275579989899,1.28093384546206,0.342143138251146,0.0606246218164348,0.303465940153043,0.208217901097534,2.12823170584927,2.42480272571829,0.474991170756775,0.121607132094787,0.314187191831778,0.278094271296627,0.194516829887773,0.28312625591592,0.0392207131532813,0.253090627682162,-1.68719028418337,0.345745873406542,1.42911016562392,-0.16345034970869,1.22406028625882,0.233993567338276,0.402769933146583,-0.421100782695152,0.284104251103897,0.219076302445307,-0.496340236414915,0.222349522119371,0.0317486983145803,0,0,0,1,0,1
"Rudy Gay",15.6375567197972,2.31513730261197,-0.42739852350856,1.3609765531356,0.122805967819694,0.10848064299407,0.269332933783584,0.088553397341445,2.2082744135228,2.63905732961526,0.431132854856742,0.230016430601972,0.422761852482433,0.397802235362595,0.14799681425288,0.197359434158495,0.051959738930711,0.185649346886629,0.0195756061221883,0.243230309880947,-0.0952740110415943,-0.121966586134244,-0.218220014211836,0.127833371509885,1.38320514283462,0.494197522332804,0.228841572428847,-0.37702857010738,-0.201302077307597,0.155800639427369,0.0923733201310151,0,1,0,0,0,0
"Rudy Gobert",17.4576236661065,0.859727658623436,1.05332899163495,1.87180217690159,-1.30288563998475,0.391478866133424,0.693147180559945,0.0969922659873097,2.8094026953625,3.24649099190117,0.549276810140243,0.442140586666571,0.693147180559945,0.669980121278411,0.0992066500834481,0.167054084663166,0.173953307123438,0.254642218373581,-0.416194408423911,0.55754324833345,2.95349434228943,1.37144890254581,1.22406028625882,0.362114667234551,1.7100168793973,2.0196946973794,0.65677953638907,1.03872050220525,-0.865137935299062,-1.37482366248867,0.517256514096281,1,0,0,0,0,1
"Rui Hachimura",15.6501998786205,-0.5956819853651,-0.557070240848066,1.70474809223843,0.122805967819694,0.10848064299407,0.255346691808845,0.0969922659873097,2.50959926237837,2.76631910922619,0.456791735273505,0.121607132094787,0.357501048901038,0.306586227090934,0.149758929246279,0.197359434158495,0.0263173083173734,0.138021297897375,0.310088949152921,0.248896047416624,-0.806653293485501,0.251387286035771,-1.2278162245413,0.111703989580001,0.566175801427922,0.494197522332804,0.170345365747239,-0.74959411545281,0.0199765420228912,-0.376590422108646,0.149531733970964,0,1,0,0,0,0
"Russell Westbrook",17.667007844185,1.83000075461579,1.81736298332423,2.07944154167984,-0.206199787827486,0.303186258987746,0.435318071257845,0.505254578716535,2.9704144655697,2.77258872223978,0.413433277757341,0.17366349405084,0.417331974888064,0.366549691858491,0.498479787943691,0.212174519943636,0.0230652729309962,0.297137231222536,1.47214232127585,0.160342650075179,0.920982106735414,-0.121966586134244,-0.650904104353034,0.119801199812621,-0.659368210682123,-1.03129965271379,0.326215736454024,2.75252201079423,1.56892687733631,0.155800639427369,0.437213806422745,0,0,1,0,0,1
"Saben Lee",14.3766326394412,-0.838250259363189,-1.02622114199492,1.06471073699243,-0.864211299121844,0.145182009844498,0.159332038569256,0.237849698703905,1.88706964903238,2.69462718077007,0.404798219120461,0.125416660511455,0.306106339777839,0.26060111384911,0.429043162289263,0.423483613610843,0.0582689081239758,0.257738196078709,-0.343566072666228,0.214409871345455,-0.7050276817078,-0.619771749027597,1.07983225621175,0.119801199812621,-1.35384315087782,-1.33639908772311,0.228841572428847,-0.675081006383724,-0.606979546080159,-0.642785952876653,0.121360857004267,0,0,1,0,0,0
"Saddiq Bey",14.9003889671777,-0.838250259363189,1.8593519203675,1.87180217690159,1.54849757562414,0.23967285326542,0.316799471022508,0.230523658611832,2.83907846350861,2.70805020110221,0.424613926946925,0.16273442351865,0.328173433806518,0.289588650722363,0.248584051158049,0.212174519943636,0.0165293019512105,0.132781111233818,0.382717284910604,0.330241686870577,0.209602824291508,0.541773631056894,-0.867246149423632,0.197359434158495,-0.0465962046271007,0.189098087323485,0.294799540220645,-0.228002351969208,1.42140779778265,1.75297382403541,0.149531733970964,0,0,0,1,0,1
"Sam Hauser",14.308965786159,-0.35311371136701,-1.63615847911037,0.641853886172395,-0.535205543474665,0,0.0786431273191131,0.0363676441708748,1.25276296849537,2.76000994003292,0.500775287912489,0.14051128673394,0.365178629800072,0.320533454571784,0.170665614065593,0.0531098253139483,0.0392207131532813,0.0732504617395927,-0.85196442297001,0.220240791656248,-1.2131557405963,1.28848137539692,-0.218220014211836,0.119801199812621,0.035106729513569,0.189098087323485,0.0419641990990322,-2.01631696962727,-1.30769517396004,-0.775883718260657,0,0,0,0,1,0,0
"Santi Aldama",14.5547012770255,-1.08081853336128,-1.35760441964032,0.993251773010283,-1.0835484695533,0.0606246218164348,0.143706720666175,0.0628009012390304,1.62924053973028,2.41591377830105,0.372941916402604,0.340160009700398,0.367088850056191,0.392660835862177,0.146231588728311,0.135801541159062,0.0800427076735364,0.180653499693258,-0.143838149332599,0.19074012725955,-1.0099045170409,-1.57389831123986,-1.08358819449423,0.0786431273191131,-0.0465962046271007,1.40949582736076,0.194156014440957,-1.12215966079824,-0.791378395522232,-0.576237070184651,0.121360857004268,0,1,0,0,0,0
"Scottie Barnes",15.8495100741975,-1.32338680735937,1.74079492165709,1.97408102602201,-0.425536958258938,0.19782574332992,0.368423836427815,0.280713403135687,2.79116510781272,2.85070650150373,0.439544421761027,0.286603905231435,0.361347207488516,0.363900683686914,0.26283607386525,0.241162056816888,0.0676586484738149,0.210260925483196,-0.0348956456960742,0.395756293981203,1.53073577740162,0.375838576759109,0.286578090952894,0.248279524585752,0.361918466076248,0.189098087323485,0.487703206345136,0.964207393136167,0.683812400014356,-0.243492656724642,0.2295744416445,0,1,0,0,0,1
"Seth Curry",15.955182879209,1.34486420661961,1.07940055385136,1.88706964903238,1.43882899040841,0.126999690761308,0.226773319364788,0.287682072451781,2.77258872223978,2.68784749378469,0.47933495667462,0.0463240716742384,0.223694363776497,0.181048482147157,0.287682072451781,0.197359434158495,0.0198026272961797,0.219938420365261,-0.125681065393178,0.345745873406542,0.107977212513807,0.292871049610217,-0.650904104353034,0.167054084663166,-1.27214021673715,-1.33639908772311,0.170345365747239,0.666154956859823,0.499413550572283,0.754740583655385,0.0625203569813339,0,0,0,0,1,1
"Shai Gilgeous-Alexander",17.2083396899559,-0.5956819853651,0.812647306752944,2.2512917986065,0.451811723466873,0.47907692545141,0.329957555600019,0.435862585292535,3.23867845216438,3.08648663682246,0.442760892851861,0.0787155674654739,0.306106339777839,0.248766656202107,0.492249238193055,0.28312625591592,0.0707690708882072,0.200488860749404,2.10764025915558,0.350860974073313,0.41285404784691,1.37144890254581,0.358692105976426,0.303465940153043,-1.47639755208882,-0.116001347685833,0.336472236621213,1.63482537475794,2.12212342566253,1.02093611442339,0.350202429433115,0,0,1,0,0,1
"Shake Milton",14.5075160870881,-0.110545437368921,-0.238722744310865,1.41098697371026,-0.425536958258938,0.10848064299407,0.167054084663166,0.208217901097534,2.21920348405499,2.55722731136763,0.416734700366395,0.117783035656383,0.251926423404047,0.227713247004275,0.307424551180982,0.197359434158495,0.0424207158839523,0.168898536461814,-0.16199523327202,0.237532288766309,-0.400150846374697,-0.495320458304258,-0.434562059282434,0.0953101798043249,-0.455110875330449,-0.421100782695152,0.170345365747239,-0.37702857010738,-0.127542537530768,-0.376590422108646,0.0625203569813339,0,0,0,0,1,0
"Spencer Dinwiddie",16.7058823158604,0.617159384625346,0.867534806155909,1.7227665977411,0.561480308682599,0.263965545834465,0.276253376628158,0.393042588109607,2.68784749378469,2.77881927199042,0.433728573381024,0.106222213255307,0.306106339777839,0.26060111384911,0.422363110728889,0.182321556793955,0.0198026272961797,0.197210169287705,0.400874368850025,0.345745873406542,0.00635160073610648,0.500289867482447,-0.29033402923537,0.197359434158495,-0.0465962046271007,-0.116001347685833,0.205852054204149,0.517128738721651,0.683812400014356,0.688191700963384,0.25489224962879,0,0,1,0,0,1
"Stanley Johnson",14.6705729107973,-0.110545437368921,-0.352065430577989,1.22377543162212,-0.535205543474665,0.10848064299407,0.204794412646013,0.146182510178081,2.04122032885964,2.4423470353692,0.447246642123119,0.136758937115389,0.28354127978575,0.254701391721922,0.182662330353225,0.296731907971699,0.036010437523033,0.198850858745165,-1.21510610175843,0.248896047416624,-0.501776458152398,-0.993125621197611,0.0702360458822945,0.0870113769896297,1.05639340627194,-0.116001347685833,0.240141127682781,-0.0789761338310364,-0.643859315968573,-0.443139304800647,0.121360857004267,0,1,0,0,0,1
"Stephen Curry",17.688169131112,1.83000075461579,1.17600255280058,2.24070968927596,3.63220069472294,0.370125741662856,0.355765439555892,0.45953232937844,3.27714473299218,3.10906095886099,0.470628434014578,0.0707155247983977,0.334108169326332,0.275199913270263,0.483460732159976,0.296731907971699,0.032789822822991,0.234281295724666,2.10764025915558,0.438722329864647,2.03886383629012,2.40854299190697,0.286578090952894,0.411507422564127,-1.27214021673715,-1.33639908772311,0.273293334999681,1.56031226568885,2.26964250521619,3.35014700864346,0.121360857004268,0,0,1,0,0,1
"Sterling Brown",14.9141228466324,0.132022836629168,-0.993151423604629,0.78845736036427,-0.644874128690391,0.0307716586667537,0.204794412646013,0.0628009012390304,1.45861502269952,2.24070968927596,0.40212620684265,0.180883742024327,0.47034792258706,0.408006405536837,0.142691762023187,0.182321556793955,0.032789822822991,0.22314355131421,-1.08800651418248,0.19074012725955,-0.501776458152398,-1.24202820264429,0.358692105976426,0.0953101798043249,0.116809663654239,-0.421100782695152,0.120952610417662,-1.12215966079824,-0.938897475075891,-0.576237070184651,0,0,0,0,0,1,0
"Steven Adams",16.7018089755068,0.617159384625346,0.888940930923066,1.33500106673234,-1.30288563998475,0.13613217432458,0.399386062031782,0.273695830477041,2.06686275947298,2.92316158071916,0.444685821261446,0.571855842829925,0.473784352085642,0.565053539235552,0.284609873414811,0.255346691808845,0.0861776962410524,0.330741561912228,-1.30589152145553,0.400622483632376,1.63236138917932,0.58325739463134,0.71926218109409,0.255346691808845,1.99597714888964,1.40949582736076,0.641853886172395,0.293589411514393,-0.828258165410647,-1.44137254518068,0.327212911208416,1,0,0,0,0,1
"Svi Mykhailiuk",14.446101251858,-0.35311371136701,-0.870203424941986,0.955511445027436,-0.535205543474665,0.0606246218164348,0.111703989580001,0.0714589639821449,1.7227665977411,2.36085400111802,0.411447179785712,0.117783035656383,0.275207898226605,0.236790465155392,0.165479777033227,0.28312625591592,0.0165293019512105,0.20375683751402,-0.416194408423911,0.202645029765869,-0.7050276817078,-0.951641857623165,-0.146105999188304,0.0870113769896297,-0.455110875330449,0.189098087323485,0.133531392624523,-1.12215966079824,-0.717618855745403,-0.310041539416644,0.0317486983145803,0,0,0,1,0,0
"T.J. McConnell",15.9073746196427,0.859727658623436,-0.960905017705387,1.54756250871601,-0.864211299121844,0.0703807967617996,0.212174519943636,0.374114578224088,2.2512917986065,2.77881927199042,0.421994410059375,0.136758937115389,0.289746056672632,0.257655603619353,0.461790030708347,0.336472236621213,0.0424207158839523,0.210260925483196,-0.543293995999857,0.25452986513488,-1.0099045170409,0.00248470458909412,1.00771824118822,0.143706720666175,-1.06788288138547,-1.64149852273243,0.273293334999681,-0.00446302476195037,-0.201302077307597,-0.908981483644661,0.0625203569813339,0,0,1,0,0,0
"Talen Horton-Tucker",16.1437633977069,-1.08081853336128,0.220960063188973,1.54756250871601,-0.425536958258938,0.163039627244504,0.212174519943636,0.22314355131421,2.39789527279837,2.484906649788,0.407463110770838,0.106222213255307,0.266804487430226,0.233773871615966,0.265975793869918,0.296731907971699,0.0551192992210795,0.216722983511287,0.00141852218276725,0.184734103199339,-0.196899622819295,-1.1590606754954,-0.146105999188304,0.06169356900534,0.729581669709261,-0.726200217704471,0.262364264467491,0.591641847790737,0.278134931241794,0.0227028740433655,0.121360857004268,0,0,0,0,1,0
"Taurean Prince",15.8557314264908,0.374591110627257,-0.23474340060415,1.28093384546206,0.0131373826039673,0.0896121586896871,0.174716957408735,0.088553397341445,2.11625551480255,2.59525470695687,0.463104887554579,0.0945261734921161,0.322203266820014,0.26353797352242,0.153273871353724,0.296731907971699,0.0614086281286434,0.200488860749404,-0.39803732448449,0.25452986513488,-0.196899622819295,-0.246417876857582,-0.00187796914123819,0.127833371509885,0.0759581965839038,-0.116001347685833,0.182321556793955,-0.451541679176466,-0.533220006303329,-0.0438460086486369,0.0923733201310151,0,1,0,0,0,0
"Terance Mann",14.4733833483852,-0.110545437368921,1.32502211367963,1.62924053973028,-0.315868373043212,0.154150679827258,0.31015492830384,0.215708572826692,2.46809953147162,2.66722820658195,0.452348694007015,0.191617297667436,0.332133835022615,0.314977884727182,0.237356988564265,0.197359434158495,0.0263173083173734,0.180653499693258,-0.579608163878698,0.366051139567288,1.02260771851312,-0.16345034970869,0.142350060905828,0.167054084663166,-0.0465962046271007,-0.421100782695152,0.284104251103897,0.0700500843071356,-0.0537829977539379,-0.310041539416644,0.121360857004267,0,0,0,1,0,0
"Terence Davis",15.2018049190842,-0.35311371136701,-1.11692273475832,1.56861591791385,0.451811723466873,0.117783035656383,0.226773319364788,0.113659318472521,2.43361335540045,2.74727091425549,0.433728573381024,0.0905968953522266,0.384118589900994,0.309391278018542,0.217812392491295,0.336472236621213,0.0582689081239758,0.187309098304994,1.1634718943057,0.196710294246054,-0.908278905263202,-0.0804828225597977,-0.29033402923537,0.119801199812621,-0.618516743611788,-0.726200217704471,0.205852054204149,0.219076302445307,0.204375391464965,0.821289466347387,0.0923733201310151,0,0,0,0,1,0
"Terrence Ross",16.2578575933335,1.10229593262152,0.134512251629302,1.50407739677627,0.0131373826039673,0.171850256926659,0.182321556793955,0.154150679827258,2.39789527279837,2.39789527279837,0.415415438961333,0.0626509649616673,0.249782799860795,0.203096619368919,0.22763243867227,0.151549898127201,0.0263173083173734,0.197210169287705,0.237460613395238,0.166496515649558,-0.501776458152398,-0.868674330474273,-0.795132134400099,0.0531098253139483,-0.414259408260114,-0.116001347685833,0.120952610417662,-0.600567897314638,0.278134931241795,0.55509393557938,0.0923733201310151,0,0,0,0,1,0
"Terry Rozier",16.8829268253517,0.374591110627257,1.52193101778777,2.09186406167839,1.98717191648704,0.19782574332992,0.276253376628158,0.348306694268216,3.01062088604774,2.92316158071916,0.448524597568611,0.0984400728132525,0.271015019966569,0.230748150699429,0.338515138251013,0.28312625591592,0.032789822822991,0.134530892957606,0.727701879759599,0.424604448318862,0.209602824291508,1.16403008467358,-0.506676074305968,0.276253376628158,-1.06788288138547,-1.64149852273243,0.294799540220645,-0.153489242900122,1.60580664722472,1.95262047211142,0.0923733201310151,0,0,0,0,1,1
"Terry Taylor",14.2624489684457,-0.838250259363189,-0.875692174882282,1.62924053973028,-0.864211299121844,0.10848064299407,0.189868762429337,0.105360515657826,2.36085400111802,2.99573227355399,0.504405055963068,0.488156823953278,0.289746056672632,0.413069707493384,0.162007551322478,0.167054084663166,0.032789822822991,0.160416721405905,-0.597765247818119,0.319770387003281,-1.2131557405963,1.08106255752469,-1.94895637477662,0.127833371509885,0.566175801427922,-0.421100782695152,0.405465108108164,-0.451541679176466,-0.717618855745403,-0.908981483644661,0.121360857004267,0,0,0,0,1,0
"Thanasis Antetokounmpo",14.446101251858,0.859727658623436,-1.2017239213359,0.916290731874155,-1.30288563998475,0.0606246218164348,0.111703989580001,0.0452565915881209,1.52605630349505,2.60268968544438,0.455524307980901,0.334006144126019,0.314187191831778,0.358581522209314,0.124802197272412,0.255346691808845,0.0769610411361284,0.260824618281898,-0.634079415696961,0.220240791656248,-0.908278905263202,-1.28351196621873,-0.0739919841647703,0.0870113769896297,0.116809663654239,-0.116001347685833,0.182321556793955,-0.898620333590982,-1.23393563418321,-1.24172589710467,0.121360857004268,0,0,0,1,0,0
"Théo Maledon",14.4573644441367,-1.32338680735937,-0.608115615292824,1.19392246847243,-0.315868373043212,0.145182009844498,0.182321556793955,0.185403223331363,2.09186406167839,2.45100509811232,0.405465108108164,0.0905968953522266,0.30204129352967,0.248766656202107,0.320867621437435,0.269332933783584,0.036010437523033,0.266969030854239,0.201146445516396,0.166496515649558,-0.603402069930099,-1.36647949336763,-0.506676074305968,0.0531098253139483,-1.68065488744049,-0.726200217704471,0.158224005214894,-0.37702857010738,-0.238181847196012,-0.110394891340639,0.149531733970964,0,0,1,0,0,0
"Theo Pinson",14.4926172754052,0.132022836629168,-1.65042922895514,0.53062825106217,-0.754542713906117,0.0507723253734231,0.0870113769896297,0.0800427076735364,1.25276296849537,2.55722731136763,0.44018854416655,0.0626509649616673,0.332133835022615,0.26353797352242,0.281528206877403,0.269332933783584,0.0392207131532813,0.187309098304994,-0.815650255091169,0.208544751893057,-1.2131557405963,-0.453836694729812,0.71926218109409,0.111703989580001,-0.169150605838105,-0.421100782695152,0.0689928714869514,-1.64375142428184,-1.16017609440638,-0.709334835568655,0,0,0,0,1,0,0
"Thomas Bryant",14.5731703218254,-0.35311371136701,-1.249887702062,1.3609765531356,-0.864211299121844,0.126999690761308,0.241162056816888,0.0800427076735364,2.12823170584927,2.86789890204411,0.474369086755376,0.253706201724376,0.445956469462901,0.418107501523341,0.149758929246279,0.119801199812621,0.128100002627316,0.187309098304994,-0.0893668975143367,0.237532288766309,-1.0099045170409,0.00248470458909412,-0.506676074305968,0.111703989580001,1.30150220869395,1.10439639235144,0.251314428280906,-0.600567897314638,-0.717618855745403,-0.642785952876653,0.0625203569813339,1,0,0,0,0,0
"Tim Hardaway Jr.",16.7911560868646,0.859727658623436,-0.147883932798957,1.79175946922805,1.32916040519268,0.180583936895414,0.269332933783584,0.185403223331363,2.72129542785223,2.61739583283408,0.418710334858185,0.0504308536268919,0.30204129352967,0.236790465155392,0.209554707252313,0.241162056816888,0.0132452267500207,0.106160195828391,0.50981687248655,0.226037909340574,0.107977212513807,0.00248470458909412,0.142350060905828,0.151549898127201,-0.455110875330449,-0.421100782695152,0.170345365747239,-0.37702857010738,1.12636963867533,1.75297382403541,0.176930708159078,0,0,0,0,1,0
"Tobias Harris",17.4433932116369,0.859727658623436,1.63211767283922,2.05412373369555,0.23247455303542,0.214775301643693,0.417513446624339,0.280713403135687,2.90142159408275,2.82731362192903,0.448524597568611,0.136758937115389,0.404546412591092,0.347857558846338,0.281528206877403,0.151549898127201,0.048790164169432,0.173953307123438,0.455345620668287,0.36101334553733,1.22585894206852,0.417322340333555,-0.434562059282434,0.204794412646013,0.402769933146583,0.189098087323485,0.284104251103897,0.517128738721651,0.978850559121674,0.155800639427369,0.149531733970964,0,1,0,0,0,1
